"DIM1","Näitaja","TIME","Vaatlusperiood","Value","Flag Codes","Flags"
"105","13.2. Kasvuhoonegaasid energeetikasektorist, tuhat tonni CO2 ekvivalenti","2006","2006",12387,,
"105","13.2. Kasvuhoonegaasid energeetikasektorist, tuhat tonni CO2 ekvivalenti","2007","2007",15223,,
"105","13.2. Kasvuhoonegaasid energeetikasektorist, tuhat tonni CO2 ekvivalenti","2008","2008",13222,,
"105","13.2. Kasvuhoonegaasid energeetikasektorist, tuhat tonni CO2 ekvivalenti","2009","2009",11147,,
"105","13.2. Kasvuhoonegaasid energeetikasektorist, tuhat tonni CO2 ekvivalenti","2010","2010",15432,,
"105","13.2. Kasvuhoonegaasid energeetikasektorist, tuhat tonni CO2 ekvivalenti","2011","2011",15191,,
"105","13.2. Kasvuhoonegaasid energeetikasektorist, tuhat tonni CO2 ekvivalenti","2012","2012",13723,,
"105","13.2. Kasvuhoonegaasid energeetikasektorist, tuhat tonni CO2 ekvivalenti","2013","2013",15469,,
"105","13.2. Kasvuhoonegaasid energeetikasektorist, tuhat tonni CO2 ekvivalenti","2014","2014",14930,,
"105","13.2. Kasvuhoonegaasid energeetikasektorist, tuhat tonni CO2 ekvivalenti","2015","2015",12243,,
"105","13.2. Kasvuhoonegaasid energeetikasektorist, tuhat tonni CO2 ekvivalenti","2016","2016",13826,,
"2","1.1. Absoluutse vaesuse määr, %","2000","2000",22.8,,
"2","1.1. Absoluutse vaesuse määr, %","2001","2001",22.2,,
"2","1.1. Absoluutse vaesuse määr, %","2002","2002",19.3,,
"2","1.1. Absoluutse vaesuse määr, %","2003","2003",15.3,,
"2","1.1. Absoluutse vaesuse määr, %","2004","2004",14.3,,
"2","1.1. Absoluutse vaesuse määr, %","2005","2005",9.8,,
"2","1.1. Absoluutse vaesuse määr, %","2006","2006",7,,
"2","1.1. Absoluutse vaesuse määr, %","2007","2007",4.8,,
"2","1.1. Absoluutse vaesuse määr, %","2008","2008",4.7,,
"2","1.1. Absoluutse vaesuse määr, %","2009","2009",6.3,,
"2","1.1. Absoluutse vaesuse määr, %","2010","2010",8.7,,
"2","1.1. Absoluutse vaesuse määr, %","2011","2011",8.1,,
"2","1.1. Absoluutse vaesuse määr, %","2012","2012",8.4,,
"2","1.1. Absoluutse vaesuse määr, %","2013","2013",7.6,,
"2","1.1. Absoluutse vaesuse määr, %","2014","2014",6.3,,
"2","1.1. Absoluutse vaesuse määr, %","2015","2015",4.3,,
"2","1.1. Absoluutse vaesuse määr, %","2016","2016",3.3,,
"25","3.7.4. Nakatumine kroonilise B-hepatiidiga 100 000 elaniku kohta","2004","2004",52,,
"25","3.7.4. Nakatumine kroonilise B-hepatiidiga 100 000 elaniku kohta","2005","2005",23,,
"25","3.7.4. Nakatumine kroonilise B-hepatiidiga 100 000 elaniku kohta","2006","2006",14,,
"25","3.7.4. Nakatumine kroonilise B-hepatiidiga 100 000 elaniku kohta","2007","2007",32,,
"25","3.7.4. Nakatumine kroonilise B-hepatiidiga 100 000 elaniku kohta","2008","2008",22,,
"25","3.7.4. Nakatumine kroonilise B-hepatiidiga 100 000 elaniku kohta","2009","2009",33,,
"25","3.7.4. Nakatumine kroonilise B-hepatiidiga 100 000 elaniku kohta","2010","2010",32,,
"25","3.7.4. Nakatumine kroonilise B-hepatiidiga 100 000 elaniku kohta","2011","2011",29,,
"25","3.7.4. Nakatumine kroonilise B-hepatiidiga 100 000 elaniku kohta","2012","2012",45,,
"25","3.7.4. Nakatumine kroonilise B-hepatiidiga 100 000 elaniku kohta","2013","2013",24,,
"25","3.7.4. Nakatumine kroonilise B-hepatiidiga 100 000 elaniku kohta","2014","2014",26,,
"25","3.7.4. Nakatumine kroonilise B-hepatiidiga 100 000 elaniku kohta","2015","2015",26,,
"25","3.7.4. Nakatumine kroonilise B-hepatiidiga 100 000 elaniku kohta","2016","2016",17,,
"25","3.7.4. Nakatumine kroonilise B-hepatiidiga 100 000 elaniku kohta","2017","2017",10,,
"73","9.5.4. Raudteeveo osatähtsus maismaa kaubaveos, %","2005","2005",80,,
"73","9.5.4. Raudteeveo osatähtsus maismaa kaubaveos, %","2006","2006",78,,
"73","9.5.4. Raudteeveo osatähtsus maismaa kaubaveos, %","2007","2007",74,,
"73","9.5.4. Raudteeveo osatähtsus maismaa kaubaveos, %","2008","2008",68.2,,
"73","9.5.4. Raudteeveo osatähtsus maismaa kaubaveos, %","2009","2009",74.1,,
"73","9.5.4. Raudteeveo osatähtsus maismaa kaubaveos, %","2010","2010",75.4,,
"73","9.5.4. Raudteeveo osatähtsus maismaa kaubaveos, %","2011","2011",71.6,,
"73","9.5.4. Raudteeveo osatähtsus maismaa kaubaveos, %","2012","2012",66.9,,
"73","9.5.4. Raudteeveo osatähtsus maismaa kaubaveos, %","2013","2013",63.7,,
"73","9.5.4. Raudteeveo osatähtsus maismaa kaubaveos, %","2014","2014",55.2,,
"73","9.5.4. Raudteeveo osatähtsus maismaa kaubaveos, %","2015","2015",52.4,,
"73","9.5.4. Raudteeveo osatähtsus maismaa kaubaveos, %","2016","2016",42.9,,
"142","16.3. Kodukohta turvaliseks hindajate osatähtsus, %","2011","2011",90,,
"142","16.3. Kodukohta turvaliseks hindajate osatähtsus, %","2015","2015",92,,
"142","16.3. Kodukohta turvaliseks hindajate osatähtsus, %","2017","2017",94,,
"119","15.1. Kaitstavate alade osatähtsus maismaaterritooriumis, %","2000","2000",10.7,,
"119","15.1. Kaitstavate alade osatähtsus maismaaterritooriumis, %","2001","2001",11,,
"119","15.1. Kaitstavate alade osatähtsus maismaaterritooriumis, %","2002","2002",11.3,,
"119","15.1. Kaitstavate alade osatähtsus maismaaterritooriumis, %","2003","2003",11.3,,
"119","15.1. Kaitstavate alade osatähtsus maismaaterritooriumis, %","2004","2004",17,,
"119","15.1. Kaitstavate alade osatähtsus maismaaterritooriumis, %","2005","2005",18.1,,
"119","15.1. Kaitstavate alade osatähtsus maismaaterritooriumis, %","2006","2006",18.2,,
"119","15.1. Kaitstavate alade osatähtsus maismaaterritooriumis, %","2007","2007",17.8,,
"119","15.1. Kaitstavate alade osatähtsus maismaaterritooriumis, %","2008","2008",17.9,,
"119","15.1. Kaitstavate alade osatähtsus maismaaterritooriumis, %","2009","2009",18,,
"119","15.1. Kaitstavate alade osatähtsus maismaaterritooriumis, %","2010","2010",18.1,,
"119","15.1. Kaitstavate alade osatähtsus maismaaterritooriumis, %","2011","2011",18.1,,
"119","15.1. Kaitstavate alade osatähtsus maismaaterritooriumis, %","2012","2012",18.1,,
"119","15.1. Kaitstavate alade osatähtsus maismaaterritooriumis, %","2013","2013",18.1,,
"119","15.1. Kaitstavate alade osatähtsus maismaaterritooriumis, %","2014","2014",18.4,,
"119","15.1. Kaitstavate alade osatähtsus maismaaterritooriumis, %","2015","2015",18.5,,
"119","15.1. Kaitstavate alade osatähtsus maismaaterritooriumis, %","2016","2016",18.7,,
"119","15.1. Kaitstavate alade osatähtsus maismaaterritooriumis, %","2017","2017",18.8,,
"125","15.1.6. Kaitstavate alade osatähtsus Lääne maakonnas, %","2017","2017",28.7,,
"79","10.1.1.2. Üksiku vähemalt 65-aastase liikmega leibkonna sissetulek leibkonnaliikme kohta, eurot","2003","2003",2888,,
"79","10.1.1.2. Üksiku vähemalt 65-aastase liikmega leibkonna sissetulek leibkonnaliikme kohta, eurot","2004","2004",3147,,
"79","10.1.1.2. Üksiku vähemalt 65-aastase liikmega leibkonna sissetulek leibkonnaliikme kohta, eurot","2005","2005",4270,,
"79","10.1.1.2. Üksiku vähemalt 65-aastase liikmega leibkonna sissetulek leibkonnaliikme kohta, eurot","2006","2006",4938,,
"79","10.1.1.2. Üksiku vähemalt 65-aastase liikmega leibkonna sissetulek leibkonnaliikme kohta, eurot","2007","2007",5740,,
"79","10.1.1.2. Üksiku vähemalt 65-aastase liikmega leibkonna sissetulek leibkonnaliikme kohta, eurot","2008","2008",6884,,
"79","10.1.1.2. Üksiku vähemalt 65-aastase liikmega leibkonna sissetulek leibkonnaliikme kohta, eurot","2009","2009",6275,,
"79","10.1.1.2. Üksiku vähemalt 65-aastase liikmega leibkonna sissetulek leibkonnaliikme kohta, eurot","2010","2010",5988,,
"79","10.1.1.2. Üksiku vähemalt 65-aastase liikmega leibkonna sissetulek leibkonnaliikme kohta, eurot","2011","2011",6800,,
"79","10.1.1.2. Üksiku vähemalt 65-aastase liikmega leibkonna sissetulek leibkonnaliikme kohta, eurot","2012","2012",7548,,
"79","10.1.1.2. Üksiku vähemalt 65-aastase liikmega leibkonna sissetulek leibkonnaliikme kohta, eurot","2013","2013",8141,,
"79","10.1.1.2. Üksiku vähemalt 65-aastase liikmega leibkonna sissetulek leibkonnaliikme kohta, eurot","2014","2014",8712,,
"79","10.1.1.2. Üksiku vähemalt 65-aastase liikmega leibkonna sissetulek leibkonnaliikme kohta, eurot","2015","2015",9435,,
"79","10.1.1.2. Üksiku vähemalt 65-aastase liikmega leibkonna sissetulek leibkonnaliikme kohta, eurot","2016","2016",9934,,
"39","4.4.3. Loodusteadustes tippsooritustasemel õpilaste osatähtsus, %","2006","2006",11.5,,
"39","4.4.3. Loodusteadustes tippsooritustasemel õpilaste osatähtsus, %","2009","2009",10.4,,
"39","4.4.3. Loodusteadustes tippsooritustasemel õpilaste osatähtsus, %","2012","2012",12.8,,
"39","4.4.3. Loodusteadustes tippsooritustasemel õpilaste osatähtsus, %","2015","2015",13.5,,
"108","14.1. Kaitstava mereala osatähtsus territoriaalmere pindalas, %","2000","2000",3.2,,
"108","14.1. Kaitstava mereala osatähtsus territoriaalmere pindalas, %","2001","2001",3.4,,
"108","14.1. Kaitstava mereala osatähtsus territoriaalmere pindalas, %","2002","2002",3.3,,
"108","14.1. Kaitstava mereala osatähtsus territoriaalmere pindalas, %","2003","2003",3.3,,
"108","14.1. Kaitstava mereala osatähtsus territoriaalmere pindalas, %","2004","2004",25.8,,
"108","14.1. Kaitstava mereala osatähtsus territoriaalmere pindalas, %","2005","2005",25.8,,
"108","14.1. Kaitstava mereala osatähtsus territoriaalmere pindalas, %","2006","2006",26,,
"108","14.1. Kaitstava mereala osatähtsus territoriaalmere pindalas, %","2007","2007",26.1,,
"108","14.1. Kaitstava mereala osatähtsus territoriaalmere pindalas, %","2008","2008",26.1,,
"108","14.1. Kaitstava mereala osatähtsus territoriaalmere pindalas, %","2009","2009",26.1,,
"108","14.1. Kaitstava mereala osatähtsus territoriaalmere pindalas, %","2010","2010",26.8,,
"108","14.1. Kaitstava mereala osatähtsus territoriaalmere pindalas, %","2011","2011",26.8,,
"108","14.1. Kaitstava mereala osatähtsus territoriaalmere pindalas, %","2012","2012",27,,
"108","14.1. Kaitstava mereala osatähtsus territoriaalmere pindalas, %","2013","2013",27,,
"108","14.1. Kaitstava mereala osatähtsus territoriaalmere pindalas, %","2014","2014",27,,
"108","14.1. Kaitstava mereala osatähtsus territoriaalmere pindalas, %","2015","2015",27,,
"108","14.1. Kaitstava mereala osatähtsus territoriaalmere pindalas, %","2016","2016",27,,
"108","14.1. Kaitstava mereala osatähtsus territoriaalmere pindalas, %","2017","2017",27,,
"16","3.3. Ülemäärase kehakaaluga elanike osatähtsus, %","2000","2000",42,,
"16","3.3. Ülemäärase kehakaaluga elanike osatähtsus, %","2002","2002",43,,
"16","3.3. Ülemäärase kehakaaluga elanike osatähtsus, %","2004","2004",43,,
"16","3.3. Ülemäärase kehakaaluga elanike osatähtsus, %","2006","2006",47,,
"16","3.3. Ülemäärase kehakaaluga elanike osatähtsus, %","2008","2008",50,,
"16","3.3. Ülemäärase kehakaaluga elanike osatähtsus, %","2010","2010",49,,
"16","3.3. Ülemäärase kehakaaluga elanike osatähtsus, %","2012","2012",49,,
"16","3.3. Ülemäärase kehakaaluga elanike osatähtsus, %","2014","2014",52,,
"16","3.3. Ülemäärase kehakaaluga elanike osatähtsus, %","2016","2016",52,,
"45","5.3. Sooline võrdõiguslikkus, ajakasutuse indeks","2005","2005",74.6,,
"45","5.3. Sooline võrdõiguslikkus, ajakasutuse indeks","2010","2010",73.7,,
"45","5.3. Sooline võrdõiguslikkus, ajakasutuse indeks","2012","2012",70.1,,
"45","5.3. Sooline võrdõiguslikkus, ajakasutuse indeks","2015","2015",74.7,,
"10","2.4. Turustatud taimekaitsevahendid, toimeaine kg","2001","2001",286821.76,,
"10","2.4. Turustatud taimekaitsevahendid, toimeaine kg","2002","2002",329784,,
"10","2.4. Turustatud taimekaitsevahendid, toimeaine kg","2003","2003",321537.8,,
"10","2.4. Turustatud taimekaitsevahendid, toimeaine kg","2004","2004",350869.6,,
"10","2.4. Turustatud taimekaitsevahendid, toimeaine kg","2005","2005",383894.4,,
"10","2.4. Turustatud taimekaitsevahendid, toimeaine kg","2006","2006",459789.3,,
"10","2.4. Turustatud taimekaitsevahendid, toimeaine kg","2007","2007",459871.3,,
"10","2.4. Turustatud taimekaitsevahendid, toimeaine kg","2008","2008",551952,,
"10","2.4. Turustatud taimekaitsevahendid, toimeaine kg","2009","2009",407189,,
"10","2.4. Turustatud taimekaitsevahendid, toimeaine kg","2010","2010",515213.18,,
"10","2.4. Turustatud taimekaitsevahendid, toimeaine kg","2011","2011",461019,,
"10","2.4. Turustatud taimekaitsevahendid, toimeaine kg","2012","2012",554209,,
"10","2.4. Turustatud taimekaitsevahendid, toimeaine kg","2013","2013",571286,,
"10","2.4. Turustatud taimekaitsevahendid, toimeaine kg","2014","2014",599752,,
"10","2.4. Turustatud taimekaitsevahendid, toimeaine kg","2015","2015",691327,,
"10","2.4. Turustatud taimekaitsevahendid, toimeaine kg","2016","2016",834328,,
"59","8.1. SKP reaalkasv (muutus võrreldes eelmise aastaga), %","2000","2000",10.6,,
"59","8.1. SKP reaalkasv (muutus võrreldes eelmise aastaga), %","2001","2001",6.3,,
"59","8.1. SKP reaalkasv (muutus võrreldes eelmise aastaga), %","2002","2002",6.1,,
"59","8.1. SKP reaalkasv (muutus võrreldes eelmise aastaga), %","2003","2003",7.4,,
"59","8.1. SKP reaalkasv (muutus võrreldes eelmise aastaga), %","2004","2004",6.3,,
"59","8.1. SKP reaalkasv (muutus võrreldes eelmise aastaga), %","2005","2005",9.4,,
"59","8.1. SKP reaalkasv (muutus võrreldes eelmise aastaga), %","2006","2006",10.3,,
"59","8.1. SKP reaalkasv (muutus võrreldes eelmise aastaga), %","2007","2007",7.7,,
"59","8.1. SKP reaalkasv (muutus võrreldes eelmise aastaga), %","2008","2008",-5.4,,
"59","8.1. SKP reaalkasv (muutus võrreldes eelmise aastaga), %","2009","2009",-14.7,,
"59","8.1. SKP reaalkasv (muutus võrreldes eelmise aastaga), %","2010","2010",2.3,,
"59","8.1. SKP reaalkasv (muutus võrreldes eelmise aastaga), %","2011","2011",7.6,,
"59","8.1. SKP reaalkasv (muutus võrreldes eelmise aastaga), %","2012","2012",4.3,,
"59","8.1. SKP reaalkasv (muutus võrreldes eelmise aastaga), %","2013","2013",1.9,,
"59","8.1. SKP reaalkasv (muutus võrreldes eelmise aastaga), %","2014","2014",2.9,,
"59","8.1. SKP reaalkasv (muutus võrreldes eelmise aastaga), %","2015","2015",1.9,,
"59","8.1. SKP reaalkasv (muutus võrreldes eelmise aastaga), %","2016","2016",3.5,,
"59","8.1. SKP reaalkasv (muutus võrreldes eelmise aastaga), %","2017","2017",4.9,,
"102","12.5. Põlevkivi kaevandamine, tuhat tonni","2000","2000",9970,,
"102","12.5. Põlevkivi kaevandamine, tuhat tonni","2001","2001",9894,,
"102","12.5. Põlevkivi kaevandamine, tuhat tonni","2002","2002",10513,,
"102","12.5. Põlevkivi kaevandamine, tuhat tonni","2003","2003",12608,,
"102","12.5. Põlevkivi kaevandamine, tuhat tonni","2004","2004",11736,,
"102","12.5. Põlevkivi kaevandamine, tuhat tonni","2005","2005",12349,,
"102","12.5. Põlevkivi kaevandamine, tuhat tonni","2006","2006",11977,,
"102","12.5. Põlevkivi kaevandamine, tuhat tonni","2007","2007",13992,,
"102","12.5. Põlevkivi kaevandamine, tuhat tonni","2008","2008",13706,,
"102","12.5. Põlevkivi kaevandamine, tuhat tonni","2009","2009",12605,,
"102","12.5. Põlevkivi kaevandamine, tuhat tonni","2010","2010",15109,,
"102","12.5. Põlevkivi kaevandamine, tuhat tonni","2011","2011",15865,,
"102","12.5. Põlevkivi kaevandamine, tuhat tonni","2012","2012",14944,,
"102","12.5. Põlevkivi kaevandamine, tuhat tonni","2013","2013",15028,,
"102","12.5. Põlevkivi kaevandamine, tuhat tonni","2014","2014",14959,,
"102","12.5. Põlevkivi kaevandamine, tuhat tonni","2015","2015",14908,,
"102","12.5. Põlevkivi kaevandamine, tuhat tonni","2016","2016",12691,,
"74","9.5.5. Maanteeveo osatähtsus maismaa kaubaveos, %","2005","2005",20,,
"74","9.5.5. Maanteeveo osatähtsus maismaa kaubaveos, %","2006","2006",22,,
"74","9.5.5. Maanteeveo osatähtsus maismaa kaubaveos, %","2007","2007",26,,
"74","9.5.5. Maanteeveo osatähtsus maismaa kaubaveos, %","2008","2008",31.8,,
"74","9.5.5. Maanteeveo osatähtsus maismaa kaubaveos, %","2009","2009",25.9,,
"74","9.5.5. Maanteeveo osatähtsus maismaa kaubaveos, %","2010","2010",24.6,,
"74","9.5.5. Maanteeveo osatähtsus maismaa kaubaveos, %","2011","2011",28.4,,
"74","9.5.5. Maanteeveo osatähtsus maismaa kaubaveos, %","2012","2012",33.1,,
"74","9.5.5. Maanteeveo osatähtsus maismaa kaubaveos, %","2013","2013",36.3,,
"74","9.5.5. Maanteeveo osatähtsus maismaa kaubaveos, %","2014","2014",44.8,,
"74","9.5.5. Maanteeveo osatähtsus maismaa kaubaveos, %","2015","2015",47.6,,
"74","9.5.5. Maanteeveo osatähtsus maismaa kaubaveos, %","2016","2016",57.1,,
"51","6.3. Põhjaveevõtt, miljon m³","2000","2000",255,,
"51","6.3. Põhjaveevõtt, miljon m³","2001","2001",272,,
"51","6.3. Põhjaveevõtt, miljon m³","2002","2002",236,,
"51","6.3. Põhjaveevõtt, miljon m³","2003","2003",267,,
"51","6.3. Põhjaveevõtt, miljon m³","2004","2004",310,,
"51","6.3. Põhjaveevõtt, miljon m³","2005","2005",274,,
"51","6.3. Põhjaveevõtt, miljon m³","2006","2006",237,,
"51","6.3. Põhjaveevõtt, miljon m³","2007","2007",248,,
"51","6.3. Põhjaveevõtt, miljon m³","2008","2008",330,,
"51","6.3. Põhjaveevõtt, miljon m³","2009","2009",321,,
"51","6.3. Põhjaveevõtt, miljon m³","2010","2010",297,,
"51","6.3. Põhjaveevõtt, miljon m³","2011","2011",299,,
"51","6.3. Põhjaveevõtt, miljon m³","2012","2012",274,,
"51","6.3. Põhjaveevõtt, miljon m³","2013","2013",213,,
"51","6.3. Põhjaveevõtt, miljon m³","2014","2014",199,,
"51","6.3. Põhjaveevõtt, miljon m³","2015","2015",201,,
"51","6.3. Põhjaveevõtt, miljon m³","2016","2016",221,,
"120","15.1.1. Kaitstavate alade osatähtsus Harju maakonnas, %","2017","2017",19.8,,
"97","12.1. Olmejäätmete ringlussevõtu määr, %","2000","2000",2.3,,
"97","12.1. Olmejäätmete ringlussevõtu määr, %","2001","2001",5.2,,
"97","12.1. Olmejäätmete ringlussevõtu määr, %","2002","2002",3.7,,
"97","12.1. Olmejäätmete ringlussevõtu määr, %","2003","2003",14.9,,
"97","12.1. Olmejäätmete ringlussevõtu määr, %","2004","2004",24.8,,
"97","12.1. Olmejäätmete ringlussevõtu määr, %","2005","2005",23,,
"97","12.1. Olmejäätmete ringlussevõtu määr, %","2006","2006",17,,
"97","12.1. Olmejäätmete ringlussevõtu määr, %","2007","2007",23.1,,
"97","12.1. Olmejäätmete ringlussevõtu määr, %","2008","2008",20.2,,
"97","12.1. Olmejäätmete ringlussevõtu määr, %","2009","2009",21,,
"97","12.1. Olmejäätmete ringlussevõtu määr, %","2010","2010",18,,
"97","12.1. Olmejäätmete ringlussevõtu määr, %","2011","2011",23.4,,
"97","12.1. Olmejäätmete ringlussevõtu määr, %","2012","2012",19.2,,
"97","12.1. Olmejäätmete ringlussevõtu määr, %","2013","2013",17.7,,
"97","12.1. Olmejäätmete ringlussevõtu määr, %","2014","2014",31.2,,
"97","12.1. Olmejäätmete ringlussevõtu määr, %","2015","2015",28.3,,
"97","12.1. Olmejäätmete ringlussevõtu määr, %","2016","2016",27.9,,
"143","16.4. Vägivalla (ründe) tagajärjel hukkunud 100 000 elaniku kohta","2000","2000",13.6,,
"143","16.4. Vägivalla (ründe) tagajärjel hukkunud 100 000 elaniku kohta","2001","2001",14.9,,
"143","16.4. Vägivalla (ründe) tagajärjel hukkunud 100 000 elaniku kohta","2002","2002",11.5,,
"143","16.4. Vägivalla (ründe) tagajärjel hukkunud 100 000 elaniku kohta","2003","2003",10.8,,
"143","16.4. Vägivalla (ründe) tagajärjel hukkunud 100 000 elaniku kohta","2004","2004",8,,
"143","16.4. Vägivalla (ründe) tagajärjel hukkunud 100 000 elaniku kohta","2005","2005",9.1,,
"143","16.4. Vägivalla (ründe) tagajärjel hukkunud 100 000 elaniku kohta","2006","2006",7.4,,
"143","16.4. Vägivalla (ründe) tagajärjel hukkunud 100 000 elaniku kohta","2007","2007",7.1,,
"143","16.4. Vägivalla (ründe) tagajärjel hukkunud 100 000 elaniku kohta","2008","2008",6.8,,
"143","16.4. Vägivalla (ründe) tagajärjel hukkunud 100 000 elaniku kohta","2009","2009",6.1,,
"143","16.4. Vägivalla (ründe) tagajärjel hukkunud 100 000 elaniku kohta","2010","2010",4.8,,
"143","16.4. Vägivalla (ründe) tagajärjel hukkunud 100 000 elaniku kohta","2011","2011",4.9,,
"143","16.4. Vägivalla (ründe) tagajärjel hukkunud 100 000 elaniku kohta","2012","2012",4.8,,
"143","16.4. Vägivalla (ründe) tagajärjel hukkunud 100 000 elaniku kohta","2013","2013",4,,
"143","16.4. Vägivalla (ründe) tagajärjel hukkunud 100 000 elaniku kohta","2014","2014",3.1,,
"143","16.4. Vägivalla (ründe) tagajärjel hukkunud 100 000 elaniku kohta","2015","2015",3.2,,
"143","16.4. Vägivalla (ründe) tagajärjel hukkunud 100 000 elaniku kohta","2016","2016",2.4,,
"143","16.4. Vägivalla (ründe) tagajärjel hukkunud 100 000 elaniku kohta","2017","2017",2.2,,
"68","9.3. Kiire internetiga ühenduste osatähtsus, %","2011","2011",3,,
"68","9.3. Kiire internetiga ühenduste osatähtsus, %","2012","2012",3.5,,
"68","9.3. Kiire internetiga ühenduste osatähtsus, %","2013","2013",4,,
"68","9.3. Kiire internetiga ühenduste osatähtsus, %","2014","2014",5.3,,
"68","9.3. Kiire internetiga ühenduste osatähtsus, %","2015","2015",8.1,,
"68","9.3. Kiire internetiga ühenduste osatähtsus, %","2016","2016",11.5,,
"80","10.1.1.3. Üksiku alla 65-aastase liikmega leibkonna sissetulek leibkonnaliikme kohta, eurot","2003","2003",1844,,
"80","10.1.1.3. Üksiku alla 65-aastase liikmega leibkonna sissetulek leibkonnaliikme kohta, eurot","2004","2004",2110,,
"80","10.1.1.3. Üksiku alla 65-aastase liikmega leibkonna sissetulek leibkonnaliikme kohta, eurot","2005","2005",2393,,
"80","10.1.1.3. Üksiku alla 65-aastase liikmega leibkonna sissetulek leibkonnaliikme kohta, eurot","2006","2006",2759,,
"80","10.1.1.3. Üksiku alla 65-aastase liikmega leibkonna sissetulek leibkonnaliikme kohta, eurot","2007","2007",3177,,
"80","10.1.1.3. Üksiku alla 65-aastase liikmega leibkonna sissetulek leibkonnaliikme kohta, eurot","2008","2008",3746,,
"80","10.1.1.3. Üksiku alla 65-aastase liikmega leibkonna sissetulek leibkonnaliikme kohta, eurot","2009","2009",3949,,
"80","10.1.1.3. Üksiku alla 65-aastase liikmega leibkonna sissetulek leibkonnaliikme kohta, eurot","2010","2010",4059,,
"80","10.1.1.3. Üksiku alla 65-aastase liikmega leibkonna sissetulek leibkonnaliikme kohta, eurot","2011","2011",4109,,
"80","10.1.1.3. Üksiku alla 65-aastase liikmega leibkonna sissetulek leibkonnaliikme kohta, eurot","2012","2012",4327,,
"80","10.1.1.3. Üksiku alla 65-aastase liikmega leibkonna sissetulek leibkonnaliikme kohta, eurot","2013","2013",4621,,
"80","10.1.1.3. Üksiku alla 65-aastase liikmega leibkonna sissetulek leibkonnaliikme kohta, eurot","2014","2014",4871,,
"80","10.1.1.3. Üksiku alla 65-aastase liikmega leibkonna sissetulek leibkonnaliikme kohta, eurot","2015","2015",5375,,
"80","10.1.1.3. Üksiku alla 65-aastase liikmega leibkonna sissetulek leibkonnaliikme kohta, eurot","2016","2016",5655,,
"20","3.5.2. Ennetusega välditavad surmad","2014","2014",3404,,
"20","3.5.2. Ennetusega välditavad surmad","2015","2015",3255,,
"20","3.5.2. Ennetusega välditavad surmad","2016","2016",3158,,
"34","4.1. Elukestvas õppes osalejad 25–64-aastaste hulgas, %","2000","2000",6.3,,
"34","4.1. Elukestvas õppes osalejad 25–64-aastaste hulgas, %","2001","2001",5.3,,
"34","4.1. Elukestvas õppes osalejad 25–64-aastaste hulgas, %","2002","2002",5.3,,
"34","4.1. Elukestvas õppes osalejad 25–64-aastaste hulgas, %","2003","2003",6.8,,
"34","4.1. Elukestvas õppes osalejad 25–64-aastaste hulgas, %","2004","2004",6.7,,
"34","4.1. Elukestvas õppes osalejad 25–64-aastaste hulgas, %","2005","2005",6,,
"34","4.1. Elukestvas õppes osalejad 25–64-aastaste hulgas, %","2006","2006",6.5,,
"34","4.1. Elukestvas õppes osalejad 25–64-aastaste hulgas, %","2007","2007",7,,
"34","4.1. Elukestvas õppes osalejad 25–64-aastaste hulgas, %","2008","2008",9.7,,
"34","4.1. Elukestvas õppes osalejad 25–64-aastaste hulgas, %","2009","2009",10.5,,
"34","4.1. Elukestvas õppes osalejad 25–64-aastaste hulgas, %","2010","2010",10.9,,
"34","4.1. Elukestvas õppes osalejad 25–64-aastaste hulgas, %","2011","2011",11.9,,
"34","4.1. Elukestvas õppes osalejad 25–64-aastaste hulgas, %","2012","2012",12.7,,
"34","4.1. Elukestvas õppes osalejad 25–64-aastaste hulgas, %","2013","2013",12.5,,
"34","4.1. Elukestvas õppes osalejad 25–64-aastaste hulgas, %","2014","2014",11.5,,
"34","4.1. Elukestvas õppes osalejad 25–64-aastaste hulgas, %","2015","2015",12.2,,
"34","4.1. Elukestvas õppes osalejad 25–64-aastaste hulgas, %","2016","2016",15.7,,
"34","4.1. Elukestvas õppes osalejad 25–64-aastaste hulgas, %","2017","2017",17.1,,
"28","3.8. Enesetappude arv 100 000 elaniku kohta","2000","2000",27,,
"28","3.8. Enesetappude arv 100 000 elaniku kohta","2001","2001",29,,
"28","3.8. Enesetappude arv 100 000 elaniku kohta","2002","2002",27,,
"28","3.8. Enesetappude arv 100 000 elaniku kohta","2003","2003",25,,
"28","3.8. Enesetappude arv 100 000 elaniku kohta","2004","2004",24,,
"28","3.8. Enesetappude arv 100 000 elaniku kohta","2005","2005",20,,
"28","3.8. Enesetappude arv 100 000 elaniku kohta","2006","2006",18,,
"28","3.8. Enesetappude arv 100 000 elaniku kohta","2007","2007",19,,
"28","3.8. Enesetappude arv 100 000 elaniku kohta","2008","2008",18,,
"28","3.8. Enesetappude arv 100 000 elaniku kohta","2009","2009",20,,
"28","3.8. Enesetappude arv 100 000 elaniku kohta","2010","2010",17,,
"28","3.8. Enesetappude arv 100 000 elaniku kohta","2011","2011",16,,
"28","3.8. Enesetappude arv 100 000 elaniku kohta","2012","2012",18,,
"28","3.8. Enesetappude arv 100 000 elaniku kohta","2013","2013",16,,
"28","3.8. Enesetappude arv 100 000 elaniku kohta","2014","2014",18,,
"28","3.8. Enesetappude arv 100 000 elaniku kohta","2015","2015",15,,
"28","3.8. Enesetappude arv 100 000 elaniku kohta","2016","2016",14,,
